지역,진출국가,관할무역관,기업명(국문),기업명(영문),주소,위도,경도,우편번호,진출형태,투자형태,모기업명,업종 대분류,업종 중분류
동남아대양주,인도네시아,자카르타,모토닉 인도파트,PT. MOTONIC INDOPARTS,"JL. LETJEN. SUPRAPTO, RUKAN BLOK C NO. 17, GRAHA CEMPAKA MAS, SUMUR BATU, KEMAYORAN, JAKARTA PUSAT, DKI JAKARTA, INDONESIA",-6.164575188,106.8731368,10640,판매법인,단독투자,,G. 도매 및 소매업,
동남아대양주,인도네시아,자카르타,무띠아라부사나인다,MUTIARA BUSANA INDAH,"JL.RAYA MARIBAYA KM 10 NO.28 KEC KRAMAT, KAB.TEGAL 52181, INDONESIA",-6.868899264,109.2248428,52181,"생산법인, 서비스법인",.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,무아라뚱갈,MUARA TUNGGAL,"JL. PERINTIS KEMERDEKAAN NO126, KP KEBUN RANDU, KEL CIBADAK, SUKABUMI, INDONESIA",-6.910910126,106.7820481,43351,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,물티 솔루시 누산따라,MULTI SOLUSI NUSANTARA,"THE PROMINENCE OFFICE TOWER 16TH FL. JL. JALUR SUTERA BAR. NO.15, ALAM SUTERA, TANGERANG, BANTEN 15143, INDONESIA",-6.22504311,106.6549051,15143,서비스법인,.,,"S. 협회 및 단체, 수리 및 기타 개인 서비스업",
동남아대양주,인도네시아,자카르타,물티베스트리인도네시아,MULTI BESTRI INDONESIA,"GRAND WIJAYA CENTER BLOK H-26, JL. WIJAYA 2, JAKARTA SELATAN 12780, INDONESIA",-6.250793448,106.7994077,12780,생산법인,.,,G. 도매 및 소매업,
동남아대양주,인도네시아,자카르타,미다스 인도네시아,MIDAS INDONESIA,"JL. RAYA DKI, KP. CIANGIR RT 003,002 DS. CIANGIR, KEC. LEGOK, KAB. TANGERANG 15820, INDONESIA",-6.320872341,106.5260846,15820,생산법인,.,해리앤선스,C. 제조업,기타 제품 제조업
동남아대양주,인도네시아,자카르타,미란메탈 인도네시아,PT. MIRAN METAL INDONESIA,"JL. RAYA SERANG KM 16, SUKAMULYA, CIKUPA, TANGERANG, INDONESIA",-6.19425447888302,106.474021020077,15710,생산법인,합작투자,,C. 제조업,금속 가공제품 제조업 (기계 및 가구 제외)
동남아대양주,인도네시아,자카르타,미래에셋대우 인도네시아 현지법인,PT MIRAE ASSEKURITAS INDONESIA,"TREASURY TOWER 50TH FLOOR, SCBD LOT 28, JL. JEND. SUDIRMAN NO.52-54, RT.5,RW.3, SENAYAN, KEBAYORAN BARU, SOUTH JAKARTA CITY, JAKARTA 12190, INDONESIA",-6.22752093751684,106.806395612244,12190,해외지사,M&A,미래에셋대우,K. 금융 및 보험업,
동남아대양주,인도네시아,자카르타,미성인도네시아,MISUNG INDONESIA,"JL. RAYA CAKUNG CILINCING KAWASAN BERIKAT NUSANTARA JL. JAWA 5 BLOK C-23 JAKARTA UTARA, INDONESIA",-6.14454314031594,106.936110056463,14140,생산법인,.,미성상사,C. 제조업,기타 제품 제조업
동남아대양주,인도네시아,자카르타,미원인도네시아(자카르타),MIWON INDONESIA,"JL. PERINTIS KEMERDEKAAN NO.1-3 PULO GADUNG, JAKARTA 13260, INDONESIA",-6.18159469356861,106.908375920634,13260,생산법인,.,대상,C. 제조업,식료품 제조업
동남아대양주,인도네시아,자카르타,미트라 아이코닉 아시아,MITRA ICONIC ASIA,"JALAN GADING SERPONG BOULEVARD KAV M5 NO. 17-18 LT. 3, KELAPA DUA, TANGERANG 15810, INDONESIA",-6.24747829212918,106.626624642823,15810,서비스법인,.,,"M. 전문, 과학 및 기술 서비스업",
동남아대양주,인도네시아,자카르타,미트라메탈,MITRA METAL,"JL. RAYA SERANG KM.18, 8 CIKUPA TANGERANG, INDONESIA",-6.21043121221959,106.492036649219,15710,생산법인,.,,C. 제조업,기타 기계 및 장비 제조업
동남아대양주,인도네시아,자카르타,미트라시엠비인도네시아,MITRA CMB INDONESIA,"JL. KH. AGUS SALIM, RT.001,RW.005, PORIS PLAWAD, KEC. CIPONDOH, KOTA TANGERANG, BANTEN, INDONESIA",-6.16754667504029,106.661538070317,15141,생산법인,.,,C. 제조업,고무 및 플라스틱제품 제조업
동남아대양주,인도네시아,자카르타,민우가르멘트숙세스,MINU GARMENT SUKSES,"KP. BOJONG LARANG RT. 09,04 PONDOKKASO LANDEUH, PARUNGKUDA, SUKABUMI, JAWA BARAT 43157, INDONESIA",-6.81932096645141,106.767607723197,43157,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,밀란인도네시아,MILAN INDONESIA,"JL. RAYA PENOLIH DESA PENOLIH RT 01,RW 02, KALIGONDANG, PURBALINGGA, JAWA TENGAH, INDONESIA",-7.38979588027283,109.429377128438,53391,생산법인,.,,C. 제조업,기타 제품 제조업
동남아대양주,인도네시아,자카르타,바람소주,PT. BARAM SEGAR INDONESIA,"JL. JEND. SUDIRMAN MODERNLAND, MODERNLAND CIPONDOH BLOK NO. 22, TANGERANG, BANTEN 15148, INDONESIA",-6.2208020525736,106.733425944769,15148,"생산법인, 서비스법인, 판매법인",합작투자,,C. 제조업,음료 제조업
동남아대양주,인도네시아,자카르타,바스프인도네시아,BASF INDONESIA,"27TH FLOOR, DBS BANK TOWER, JL.PROF.DR.SATRIO KAV 3-5, JAKARTA, INDONESIA",-6.22385643534679,106.823399122088,12940,생산법인,.,,C. 제조업,화학 물질 및 화학제품 제조업 (의약품 제외)
동남아대양주,인도네시아,자카르타,바이오 텍 자야 인도네시아,BIO TECH JAYA INDONESIA,"JL. WISATA JANGARI KP. CIDAMAR RT.001. RW 008 CIANJUR 43292, INDONESIA",-6.75738191065675,107.249705318314,43292,생산법인,.,,C. 제조업,기타 제품 제조업
동남아대양주,인도네시아,자카르타,바주인다,DOOSAN DUNIA BUSANA,"JL. RAYA PARUNG KUDA KM.21 KEC. PARUNG KUDA KAB. SUKABUMI, INDONESIA",-6.84268455944697,106.754220284556,43357,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,발리데와타,BALI DEWATA,"JL. WARIBANG NO. 15 KESIMAN DENPASAR TIMUR BALI, INDONESIA",-8.65260061994735,115.251329212256,80237,판매법인,.,,G. 도매 및 소매업,
동남아대양주,인도네시아,자카르타,방운마주레스따리,BANGUN MAJU LESTARI,"JL. MOJO KM3, DUSUN BULU DESA CELEP, KEC-JATEN, KAB-KARANGANYAR 57731, INDONESIA",-7.49930602790703,111.001716679812,57731,서비스법인,.,,H. 운수 및 창고업,
동남아대양주,인도네시아,자카르타,방운부사나마주,BANGUN BUSANA MAJU,"KBN CAKUNG JL. MADURA VIII BLOK D,05C CAKUNG CILINCING JAKARTA UTARA, INDONESIA",-6.1446673540585,106.93592682294,14140,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,방운우사하마주,BANGUN USAHA MAJU,"JL.RAYA NAROGONG KM. 15 PANGKALAN 6, KP. BAKOM RT. 03 RW 05 LIMUSNUNGGAL, CILEUNGSI, BOGOR 16820, INDONESIA",-6.36040974725899,106.976717829178,16820,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,방운자야우타마,BANGUN JAYA UTAMA,"JI. DANAU SUNTER UTARA KOMPLEKS PERKANTORAN SUNTER PERMAI BLOCK A NO. 8 SUNTER PODOMORO JAKARTA-UTARA 14350, INDONESIA",-6.13958096655677,106.876480412789,14350,생산법인,.,,F. 건설업,
동남아대양주,인도네시아,자카르타,방운찌뜨라인다,BANGUN CITRA INDAH,"JL. MAYJEND SUNGKONO NO.7A SURABAYA, INDONESIA",-7.29200930276377,112.724131522368,60256,생산법인,.,,C. 제조업,"가죽, 가방 및 신발 제조업"
동남아대양주,인도네시아,자카르타,백산인도네시아,PT BAIKSAN INDONESIA,"JL. BUMIMAS 1 NO.7 KAWASAN INDUSTRI CIKUPAMAS, CIKUPA, TANGERANG, INDONESIA",-6.21419891181782,106.513059273212,15710,생산법인,단독투자,백산,C. 제조업,"가죽, 가방 및 신발 제조업"
동남아대양주,인도네시아,자카르타,범아 무역,BUMA APPAREL INDUSTRY,"JL. RAYA PURWADADI, DUSUN KALIANGBAWANG, RT.15 RW08, WANAKERTA, PURWADADI SUBANG, JAWA BARAT 41261, INDONESIA",-6.46788385285365,107.689726675842,41261,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,범화칼라,PT. BEMHWA COLOUR,"JL.GATOT SUBROTO KM 6, 2 JATAKE JATIUWUNG TANGERANG 15135 -, INDONESIA",-6.1963228370477,106.583346082665,15135,생산법인,단독투자,,C. 제조업,고무 및 플라스틱제품 제조업
동남아대양주,인도네시아,자카르타,법무법인(유) 원,ONE LAW PARTNERS,"GOWORK PASIFIC PLACE 2ND FL. SCBD LOT 11A, JL. JEND. SUDIRMAN NO. 52-53, KEC. KEBAYORAN BARU, JAKARTA SELATAN 12190, INDONESIA",-6.22406309803837,106.809958565526,12190,서비스법인,.,법무법인 원,"M. 전문, 과학 및 기술 서비스업",
동남아대양주,인도네시아,자카르타,베이인두스트리알 인도네시아,BAY INDUSTRIAL INDONESIA,"KARAWACI OFFICE PARK BLOK D-25 PANUNGGANGAN BARAT, TANGERANG, INDONESIA",-6.22248140180198,106.618734917145,15138,생산법인,.,"Bay Industrial CO., LTD.",C. 제조업,기타 운송장비 제조업
동남아대양주,인도네시아,자카르타,베테 프레시타시 우타마,PT. PRESTASI UTAMA,"PERGUDANGAN SALEMBARAN 1 NO. 88 SALEMBARAN JATI, KECAMATAN KOSAMBI, DADAP TANGERANG 15214, INDONESIA",-6.08477103016084,106.702524667481,15214,생산법인,M&A,,C. 제조업,고무 및 플라스틱제품 제조업
동남아대양주,인도네시아,자카르타,벤택 아바디,BENTECH ABADI,"JL. MITRA MAS RAYA BLOK S F B GEDUNG E2 RT. 09 RW. 04 TALAGA SARI, CIKUPA, TANGERANG, BANTEN 15710, INDONESIA",-6.20725195382344,106.515361630697,15710,생산법인,.,,C. 제조업,화학 물질 및 화학제품 제조업 (의약품 제외)
동남아대양주,인도네시아,자카르타,변호사이승민법률사무소,YSM & PARTNERS,"KOREA CENTER BUILDING SUITE 202, JL. JEND GATOT SUBROTO NO 58, JAKARTA 12950, INDONESIA",-6.23898194994223,106.833016692169,12950,서비스법인,.,,"M. 전문, 과학 및 기술 서비스업",
동남아대양주,인도네시아,자카르타,보민쁘르마따아바디,BOMIN PERMATA ABADI,"JL. RAYA JEPARA-KUDUS RT04 RW002, DS.SENGONBUGEL, JEPARA JAWA TENGAH, INDONESIA",-6.71897321896901,110.73474851152,59465,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,보빈아바디,BOBIN ABADI,"JL. SWADAYA KP. JAMPANG RT. 001,03, DS WANAHERANG, KEC. GUNUNG PUTRI, BOGOR, INDONESIA",-6.4140073347121,106.939975809233,16965,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,보성인도네시아,BOSUNG INDONESIA,"JL. RAYA RAJEG DESA SINDANGSARI KEC. PASAR KEMIS, TANGERANG, BANTEN 15560, INDONESIA",-6.16041740670077,106.531777946299,15560,생산법인,.,보성,C. 제조업,"펄프, 종이 및 종이제품 제조업"
동남아대양주,인도네시아,자카르타,보양산업,BOYANG INDUSTRIAL,"JL. TEBET RAYA NO.22 BLOK A TEBET BARAT, KEC. TEBET, INDONESIA",-6.22991197826465,106.850690691259,12810,생산법인,.,,C. 제조업,기타 제품 제조업
동남아대양주,인도네시아,자카르타,보영 인도네시아,BOO YOUNG INDONESIA,"JL. MODERN INDUSTRI IV NO. 6A&6B KAWASAN INDUSTRY MODERN CIKANDE, SERANG, BANTEN, 42185, INDONESIA",-6.19022744384763,106.330922275862,42185,생산법인,.,,C. 제조업,"가죽, 가방 및 신발 제조업"
동남아대양주,인도네시아,자카르타,볼레넷인도네시아,BOLEH NET INDONESIA,"CYBER BUILDING 10TH FL., JL. KUNINGAN BARAT NO.8, JAKARTA 12710, INDONESIA",-6.23828103616419,106.824754341481,12710,서비스법인,.,,J. 정보통신업,
동남아대양주,인도네시아,자카르타,봉만인터네셔날,BONGMAN INTERNATIONAL,"JL. RAYA CIBENING NO.205 PURWAKARTA, JAWA BARAT 41181, INDONESIA",-6.50751362429863,107.461341712537,41181,생산법인,.,,C. 제조업,"의복, 의복 액세서리 및 모피제품 제조업"
동남아대양주,인도네시아,자카르타,부경인도네시아,BUKYUNG INDONESIA,"JL. RAYA KARAWANG-CIKAMPEK KM87.7 KARAWANG JAWA BARAT, INDONESIA",-6.38575547262375,107.461973284262,41373,생산법인,.,부경실업,C. 제조업,"가죽, 가방 및 신발 제조업"
동남아대양주,인도네시아,자카르타,부광 메디칼,BU KWANG MEDICAL,"JL. VIHARA KP. CANDU RT.02,RW.07 CURUG KULON, CURUG, TANGERANG, INDONESIA",-6.53431763727112,106.763171682041,15820,생산법인,.,BU KWANG MEDICAL INC.,C. 제조업,의료용 물질 및 의약품 제조업
동남아대양주,인도네시아,자카르타,부미투어,BUMI TOUR,"JL. SENAYAN NO.43 BLOK S KEBAYORAN BARU JAKARTA SELATAN, INDONESIA",-6.23516713250148,106.815967896622,12180,서비스법인,.,,"N. 사업시설 관리, 사업 지원 및 임대 서비스업",
동남아대양주,인도네시아,자카르타,부사나인다글로벌,BUSANA INDAH GLOBAL,"JL. CIREUNDEU NO. 10 RT. 01, RW. 01, DESA CIHEULANG TONGGOH CIBADAK KAB. SUKABUMI, JAWA BARAT, INDONESIA",-7.00839366330259,106.955410920725,43351,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,부사나프리마글러벌,BUSANA PRIMA GLOBAL,"JL. MERCEDEZ BENZ NO.223A DS. CICADAS KEC. GUNUNG PUTRI BOGOR-JAWA BARAT 16964, INDONESIA",-6.43438428718206,106.931993119134,16964,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,부산사랑,BOOSAN SARANG,"JL. RAYA SERANG KM 16.8 RT 06,02 DS. TALAGA, CIKUPA, TANGERANG 15710, INDONESIA",-6.19932335744832,106.474606187994,15710,생산법인,.,,C. 제조업,"가죽, 가방 및 신발 제조업"
동남아대양주,인도네시아,자카르타,뷔디에프 자야 인도네시아,VDF JAYA INDONESIA,"RUKO ALICANTE A-22, PARAMOUNT LAKES GADING SERPONG, KEL. MEDANG, KEC. PAGEDANGAN, KAB. TANGERANG, BANTEN 15334, INDONESIA",-6.26623037394027,106.622361103253,15334,서비스법인,.,,"N. 사업시설 관리, 사업 지원 및 임대 서비스업",
동남아대양주,인도네시아,자카르타,뷰티 브라택,BEAUTY BRA-TECH,"JL. TELAGA MAS RAYA NO. 24 KAWASAN INDUSTRI CIKUPA MAS TANGERANG, INDONESIA",-6.21598503218754,106.502786438374,15710,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,브라가카렉스인도,BRAGA CAREX INDO,"JL. SATRIA RAYA II NO.12 BANDUNG, INDONESIA",-6.9493388208969,107.572870320702,40224,생산법인,.,,C. 제조업,기타 제품 제조업
동남아대양주,인도네시아,자카르타,브라더신도 사우다라 스자띠,BROTHERSINDO SAUDARA SEJATI,"JL. MANGGA DUA RAYA (KOMPLEK HARCO MANGGA DUA) BLOK H NO. 5B JAKARTA 11110, INDONESIA",-6.1388372565109,106.828345639421,11110,서비스법인,.,,"M. 전문, 과학 및 기술 서비스업",
동남아대양주,인도네시아,자카르타,블루 로즈 나라도,BLUE ROSE NARADO,"JALAN RAYA CICADAS RT.02 RW.15, DESA. CICADAS, KEC. GUNUNG PUTRI, KAB. BOGOR, INDONESIA",-6.42041032286403,106.932361285479,16964,기타,단독투자,,C. 제조업,"가죽, 가방 및 신발 제조업"
동남아대양주,인도네시아,자카르타,블루스카이인도누사,BLUE SKY INDONUSA,"THE BELLEZZA SHOPPING ARCADE LT.2 UNIT 269-271, JL.LETJEN SOEPERNO NO. 34, ARTERI PERMATA HIJAU, JAKARTA, INDONESIA",-6.2201358106522,106.78195123335,12210,"생산법인, 판매법인",단독투자,,C. 제조업,기타 제품 제조업
동남아대양주,인도네시아,자카르타,비나두타뻐르카사,BINA DUTA PERKASA,"JL. PAHLAWAN NO.364 DESA LEUWINUTUNG KEC. CITEUREUP-BOGOR, INDONESIA",-6.51036895712348,106.864568363813,16810,생산법인,.,,C. 제조업,화학 물질 및 화학제품 제조업 (의약품 제외)
동남아대양주,인도네시아,자카르타,비씨카드아시아패시픽,BC CARD ASIA PACIFIC,"EQUITY TOWER, 35TH FL. UNIT 35B, SCBD LOT 9, JL. JEND. SUDIRMAN KAV. 52-53, JAKARTA 12190, INDONESIA",-6.22609145589712,106.808827394915,12190,서비스법인,.,비씨카드,"M. 전문, 과학 및 기술 서비스업",
동남아대양주,인도네시아,자카르타,비에스 에너지,BS ENERGY,"ARTHA GRAHA BUILDING 30TH FLOOR, JL. JENDRAL SUDIRMAN KAV. 52-53 JAKARTA 12190, INDONESIA",-6.22405542854311,106.811133397262,12190,서비스법인,.,,"E. 수도, 하수 및 폐기물 처리, 원료 재생업",
동남아대양주,인도네시아,자카르타,비에스인도네시아,BS INDONESIA,"JL. JABABEKA X BLOK F7 NO.26 KAWASAN INDUSTRI JABABEKA CIKARANG, INDONESIA",-6.27625306600832,107.139851189352,17520,생산법인,.,,C. 제조업,자동차 및 트레일러 제조업
동남아대양주,인도네시아,자카르타,비에스폴리머,BS POLYMER,"JL. KAPAS RAYA NO.17 MAKASAR, UJUNG PANDANG, INDONESIA",-5.09176324437397,119.485988009836,90241,생산법인,.,,C. 제조업,고무 및 플라스틱제품 제조업
동남아대양주,인도네시아,자카르타,비엔지컨설팅,PT. BNG CONSULTING,"MENARA JAMSOSTEK, MENARA SELATAN, 6TH FLOOR SUITE 601 JL.JEND.GATOT SUBROTO KAV 38 JAKARTA SELATAN",-6.24116288172104,106.835924295072,12710,서비스법인,단독투자,,"M. 전문, 과학 및 기술 서비스업",
동남아대양주,인도네시아,자카르타,비전랜드글로벌,VISIONLAND GLOBAL APPAREL,"DESA TEGALAREN, KECAMATAN LIGUNG, KABUPATEN MAJELENGKA 45456, INDONESIA",-6.70158068976972,108.270031315977,45456,생산법인,.,비전랜드,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,비전랜드다잉엔피니싱,VISIONLAND DYEING AND FINISHING,"JL. IRIAN BLOK E-25, KBN JL. RAYA CAKUNG CILINCING JAKARTA UTARA 14140, INDONESIA",-6.13803115391592,106.931740418797,14140,서비스법인,.,비전랜드,"M. 전문, 과학 및 기술 서비스업",
동남아대양주,인도네시아,자카르타,비전랜드스마랑,VISIONLAND SEMARANG,"JL. RAYA SOEKARNO-HATTA KM 26, BERGAS, SEMARANG 50552, INDONESIA",-7.18051828493164,110.423367837149,50552,생산법인,.,비전랜드,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,비전랜드인도네시아,VISIONLAND INDONESIA,"JL. TERNATE BLOK D-05A, KBN JL. RAYA CAKUNG CILINCING JAKARTA UTARA 14140, INDONESIA",-6.14226406243471,106.939406018488,14140,생산법인,.,비전랜드,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,비즈코인도네시아,BEESCO INDONESIA,"JL.RAYA KARAWANG CIKAMPEK KM.87, 7 TAMELANG, PURWASARI, KARAWANG, JAWA BARAT, INDONESIA",-6.38719925219179,107.418270846606,41373,생산법인,.,비즈코,C. 제조업,"가죽, 가방 및 신발 제조업"
동남아대양주,인도네시아,자카르타,비즈풋웨어,BEES FOOTWEAR INC.,"JL. RAYA SERANG JAKARTA KM. 80, KASERANGAN, KEC. CIRUAS, SERANG, BANTEN 42182, INDONESIA",-6.12924019870932,106.265320384691,42182,생산법인,.,비즈코,C. 제조업,"가죽, 가방 및 신발 제조업"
동남아대양주,인도네시아,자카르타,빅 스타 인터내셔날 트래딩,BIG STAR INTERNATIONAL TRADING,"RUKO GAJAH MADA NO. 2008, 2ND FL. JL. BOULEVARD GAJAH MADA, KEL. PANUNGGANG BARAT, KEC. CIBODAS, TANGERANG 15139, INDONESIA",-6.2163449947406,106.62131452575,15139,생산법인,.,,C. 제조업,"가죽, 가방 및 신발 제조업"
동남아대양주,인도네시아,자카르타,빅-오션트란스포르따마,BIG OCEAN TRANSPORTAMA,"KOKAN PERMATA KELAPA GADING, JL.BOULEVARD BUKIT GADING RAYA BLOCK C 18. KELAPA GADING JAKARTA UTARA 14240, INDONESIA",-6.15871165374286,106.893450386875,14240,서비스법인,.,,H. 운수 및 창고업,
동남아대양주,인도네시아,자카르타,빅인도 인티 만디리,BIGINDO INTI MANDIRI,"JL. RAYA SERANG KM. 13, 8 BITUNG, CIKUPA, TANGERANG 15710, INDONESIA",-6.19776844951631,106.474650379046,15710,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,빈땅 인도네시아,BINTANG INDONESIA,"KAWASAN INDUSTRI MILLENIUM TIGARAKSA JL. MILLENIUM RAYA BLOK F.3,1 PEUSAR, PANONGAN, BANTEN, INDONESIA",-6.24097660275864,106.496153835225,15710,생산법인,.,,C. 제조업,"가죽, 가방 및 신발 제조업"
동남아대양주,인도네시아,자카르타,빈땅 자야 두니아,BINTANG JAYA DUNIA,"KAWASAN INDUSTRI PERGUDANGAN CIKUPA MAS JL. TELAGA MAS RAYA NO. 26 DESA TALAGA CIKUPA TANGERANG, INDONESIA",-6.21353468578394,106.512883083387,15710,생산법인,.,,C. 제조업,"가죽, 가방 및 신발 제조업"
동남아대양주,인도네시아,자카르타,빈땅 자야 프로티나 피드밀,BINTANG JAYA PROTEINA FEEDMILL,"JL. RAYA CIKANDE-RANGKASBITUNG KM 10 DESA JAWILAN, KEC. JAWILAN, KAB. SERANG, INDONESIA",-6.2686378886231,106.347219215974,11620,생산법인,.,,C. 제조업,화학 물질 및 화학제품 제조업 (의약품 제외)
동남아대양주,인도네시아,자카르타,빈땅바루숙세스,BINTANG BARU SUKSES,"JL. RAYA LOGIKOBONG -BONGAS, DESA LOGIKOBONG, RT.01 RW.07 SUMBER JAYA, MAJALENGKA, JAWA BARAT, 45455., INDONESIA",-6.60230195284975,108.31293821076,45455,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,빈땅바루인도네시아,BINTANG BARU INDONESIA,"JL. TELESONIC NO.1 KM 8 JATAKE JATIUWUNG TANGERANG, INDONESIA",-6.20528252379825,106.568514125882,15135,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,빈땅자야쏠루션,PT. BINTANG JAYA SOLUTION,"JL. CILEDUG RAYA 234A KEBAYORAN LAMA JAKARTA SELATAN, INDONESIA",-6.23721129110859,106.776232364417,12230,생산법인,단독투자,,C. 제조업,기타 제품 제조업
동남아대양주,인도네시아,자카르타,빤다이 다강 우따마(뻬데우),PANDAI DAGANG UTAMA(PDU),"GEDUNG CYBER, LT. 10, JL. KUNINGAN BARAT NO. 8, INDONESIA",-6.23846438270531,106.82414700799,12710,판매법인,.,,G. 도매 및 소매업,
동남아대양주,인도네시아,자카르타,빤짜리마삭티,PANCA LIMA SAKTI,"JL. SENAYAN NO.55 KEBAYORAN BARU BLOK S JAKARTA SELATAN, INDONESIA",-6.23592996608147,106.817999022127,12180,서비스법인,.,,"S. 협회 및 단체, 수리 및 기타 개인 서비스업",
동남아대양주,인도네시아,자카르타,뻐르마타가먼트,PERMATA GARMENT,"JL. HAJI DIMUN 1 NO.70 RT 03 RW 24, SUKA MAJU, CILODONG, DEPOK, INDONESIA",-6.40970584684267,106.852888636156,16414,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,뻐르타-삼탄가스,PERTA-SAMTAN GAS,"JALAN NOMOR 8 KOMPERTA SUNGAI GERONG, KEC. BANYUASIN I, KAB BANYUASIN, SUMATERA SELATAN, 30962, INDONESIA",-2.99542377491027,104.856552537118,30962,생산법인,.,,B. 광업,
동남아대양주,인도네시아,자카르타,뻬떼 코르시아 보안 뻐,PT. KORSIA BOAN PERKSA,"JL. RAYA PASAR MINGGU KAV.16, JAKARTA SELATAN 12720, INDONESIA",-6.27049388613406,106.845972819117,12720,서비스법인,M&A,,"N. 사업시설 관리, 사업 지원 및 임대 서비스업",
동남아대양주,인도네시아,자카르타,뻬떼 탑스코스틸우따마,PT. TOPSCO STEEL UTAMA,"JL. AUSTRALIA I BLOK B1,3 KAWASAN INDUSTRI KRAKATAU STEEL CILEGON BANTEN, INDONESIA",-6.00566007192516,106.017673439769,42431,생산법인,합작투자,,C. 제조업,금속 가공제품 제조업 (기계 및 가구 제외)
동남아대양주,인도네시아,자카르타,뿌꾸 브낭사리,PUKU BENANGSARI,"KBN CAKUNG JL. MADURA 4 BLOK D-2 KBN CAKUNG CILINCING JAKARTA UTARA, INDONESIA",-6.13845639970624,106.936682729261,14140,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,뿌뜨라한국,PUTRA HANKUK,"KOREA CENTRE ROOM NO.401 JL. JEND. GATOT SUBROTO KAV. 58 JAKARTA SELATAN, INDONESIA",-6.24121249353907,106.836785714375,12950,서비스법인,.,,F. 건설업,
동남아대양주,인도네시아,자카르타,뿌르나마 아시 수르,PURNAMA ASIH SUR,"KP. CIPEUTEUY RT.11,2 DS.CILEGONG KEC JATILUHUR, KAB PURWAKATA JAWA BARAT 41152, INDONESIA",-6.5363106998072,107.417684850741,41152,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,뿌트라파일인다,PUTRA PILE INDAH,"BEKASI INTERNATIONAL INDUSTRIAL ESTATE, BLOCK C5, NO.1, BEKASI 17550, JABAR, INDONESIA",-6.33523635244434,107.128703130163,17550,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,쁘라따마아바디인더스트리,PT. PRATAMA ABADI INDUSTRI,"JL. RAYA SERPONG KM 7 PAKUALAM, SERPONG UTARA, TANGERANG SELATAN, BANTEN, INDONESIA",-6.25211302614317,106.650298132159,15325,생산법인,단독투자,,C. 제조업,"가죽, 가방 및 신발 제조업"
동남아대양주,인도네시아,자카르타,쁘르띠위자카르타,PERTIWI JAKARTA,"PRISMA KEDOYA PLAZA RUKO NO A,8 JL. PERJUANGAN RAYA, KEBON JERUK, INDONESIA",-6.19048716424608,106.757860647627,11530,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,쁘리따 하라빤 아바디,PELITA HARAPAN ABADI,"JL. PANCASILA LV CICADAS, GUNUNG PUTRI, BOGOR 16964, INDONESIA",-6.43848122072631,106.929048153809,16964,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외)
동남아대양주,인도네시아,자카르타,쁘삿 글로발 인도네시아,PESAT GLOBAL INDONESIA,"KP. CIELA, DS. WANAKERTA RT.01,RW.01 KEC. PURWADADI, KAB. SUBANG, WEST JAVA – 41261, INDONESIA",-6.48171770642055,107.683291067302,41261,생산법인,.,대농그룹,C. 제조업,섬유제품 제조업 (의복 제외)
