지역,진출국가,관할무역관,기업명(국문),기업명(영문),주소,위도,경도,우편번호,진출형태,투자형태,모기업명,업종 대분류,업종 중분류,,,,,,,,,,,,
동남아대양주,베트남,호치민,씨에스 윈드 베트남,"CS WIND VIETNAM CO., LTD.","PHU MY 1 IP, PHU MY WARD, PHU MY TOWN, BA RIA-VUNG TAU, VIETNAM",10.5882935981688,107.039983961476,700000,생산법인,단독투자,씨에스윈드,C. 제조업,기타 제품 제조업,,,,,,,,,,,,
동남아대양주,베트남,호치민,비나온-오프,"VINA ON-OFF POWER CO., LTD.","07L, HUYNH VAN NGHE RESIDENTIAL AREA, QUARTER 4, PHU LOI WARD, THU DAU MOT CITY, BINH DUONG, VIETNAM",10.9862952045243,106.675918566832,700000,서비스법인,단독투자,,F. 건설업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,동양벤드 비나,"JINIL BEND VINA CO., LTD.","NO. 21, ROAD 3, VSIP 2, HOA PHU WARD, THU DAU MOT CITY, BINH DUONG, VIETNAM",11.0737654821145,106.68415655149,700000,생산법인,단독투자,,C. 제조업,기타 제품 제조업,,,,,,,,,,,,
동남아대양주,베트남,호치민,서인천 베트남,"SEO INCHEON VIETNAM CO., LTD.","ROAD 3, NHON TRACH 1 IP, NHON TRACH DIST., DONG NAI, VIETNAM",10.7384620559636,106.924245133175,700000,생산법인,단독투자,,C. 제조업,"가죽, 가방 및 신발 제조업",,,,,,,,,,,,
동남아대양주,베트남,호치민,현대베트남 조선,"HYUNDAI - VIETNAM SHIPBUILDING CO., LTD.","01 MY GIANG ST., NINH PHUOC COMMUNE, NINH HOA DIST., KHANH HOA, VIETNAM",12.5295741610044,109.029137375931,700000,생산법인,합작투자,현대미포조선,C. 제조업,산업용 기계 및 장비 수리업,,,,,,,,,,,,
동남아대양주,베트남,호치민,제일비나,"JEIL VINA CO., LTD.","#1, MY GIANG QUARTER, NINH PHUOC WARD, NINH HOA TOWN, KHANH HOA, VIETNAM",12.5335958843567,109.030510666917,700000,생산법인,단독투자,,C. 제조업,산업용 기계 및 장비 수리업,,,,,,,,,,,,
동남아대양주,베트남,호치민,창대비나,"CHANG DAE VINA CO., LTD.","LOT 306, ROAD 7A, AMATA IP, LONG BINH WARD, BIEN HOA CITY, DONG NAI, VIETNAM",10.9494155731426,106.871759625428,700000,서비스법인,.,,I. 숙박 및 음식점업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,GTL(GLOBAL TRADING LEADER),GLOBAL TRADING LEADER,"16 LOT C15B, RAYMONDIENNE ST., STAR HILL QUARTER, TAN PHU WARD, DIST. 7, HCMC, VIETNAM",10.7296456394825,106.726626973694,700000,서비스법인,단독투자,,G. 도매 및 소매업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,뷰티코,"BEAUTY-CO CO., LTD.","32, 34 ĐƯỜNG NGÔ ĐỨC KẾ, PHƯỜNG BẾN NGHÉ, QUẬN 1, TP HỒ CHÍ MINH",10.7735298701977,106.705243851485,700000,서비스법인,단독투자,,G. 도매 및 소매업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,스페코 주식회사,SPECO LTD. (REP. OFFICE IN HCMC),"NO. 74, STREET NO.15, QUARTER 5, AN PHU WARD. DISTRICT 2. HO CHI MINH CITY, VIETNAM",10.8293954515569,106.731211580322,700000,"판매법인, 연락사무소",단독투자,스페코,C. 제조업,기타 기계 및 장비 제조업,,,,,,,,,,,,
동남아대양주,베트남,호치민,신한은행 투띰지점,SHINHAN BANK VIETNAM - THU THIEM TRANSACTION OFFIC,"A-00.20 & A-00.21, C1 SARICA APT., 6 ROAD D9, AN LOI DONG WARD, THU DUC CITY, HCMC",10.7692810906472,106.7253237245,700000,서비스법인,단독투자,신한은행,K. 금융 및 보험업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,요셉 비나,YOSEP VINA,"OFFICETEL P2-15.OT04, VINHOMES CENTRAL PARK 2, 720A DIEN BIEN PHU ST., WARD 22, BINH THANH DIST., HCMC",10.7977220621006,106.718606371067,700000,서비스법인,.,,G. 도매 및 소매업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,모닝스타원멤버,"MORNING STAR ONE MEMBER CO., LTD. (MORNING STAR CO., LTD.)","LOT 505, BINH HOA 1 QUARTER, TAN PHUOC KHANH WARD, TAN UYEN TOWN, BINH DUONG, VIETNAM",10.8967687769366,106.714269226353,700000,생산법인,단독투자,,C. 제조업,"의복, 의복 액세서리 및 모피제품 제조업",,,,,,,,,,,,
동남아대양주,베트남,호치민,성보 엔지니어링(주),"BIEN XANH CO., LTD.","LOT O5-O6,D3, THUAN GIAO RESIDENTIAL AREA, THUAN GIAO WARD, THUAN AN CITY, BINH DUONG, VIETNAM",10.9573409870872,106.697176416348,700000,서비스법인,합작투자,세아제강,G. 도매 및 소매업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,씨푸드 VN,"SEAFOOD VN CO., LTD.","1,97,29 QUARTER 5, DONG HUNG THUAN WARD, DIST. 12, HCMC",10.8411502009229,106.625748854727,700000,생산법인,단독투자,,"A. 농업, 임업 및 어업",,,,,,,,,,,,,
동남아대양주,베트남,호치민,더블드래곤,"DOUBLE DRAGON CO., LTD.","LOT 5, ROAD N3, LOC AN- BINH SON IP, LONG AN COMMUNE, LONG THANH DIST., DONG NAI",10.7947683944487,106.990032782172,700000,생산법인,.,,G. 도매 및 소매업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,서린상사 주식회사 호치민 대표사무소,SORIN CORPORATION HCMC REP. OFFICE,"2ND FL., SAIGON FINANCE CENTER BLD., NO. 9 DINH TIEN HOANG ST., DIST. 1, HCMC",10.7877151324467,106.69995756868,700000,연락사무소,단독투자,서린상사,H. 운수 및 창고업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,신한은행 푸미흥지점,SHINHAN BANK VIETNAM - PHU MY HUNG BRANCH,"GF & 1ST FL., RIVERPARK, 334-336-338 DANG DUC THUAT ST., TAN PHONG WARD, DIST. 7, HCMC",10.7256013346847,106.7073941245,700000,서비스법인,단독투자,신한은행,K. 금융 및 보험업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,세이패션,"SAY FASHION VIETNAM CO., LTD.","HOA LAN QUARTER, THUAN GIAO WARD, THUAN AN CITY, BINH DUONG, VIETNAM",10.9608789607441,106.704142378654,700000,생산법인,단독투자,,C. 제조업,"의복, 의복 액세서리 및 모피제품 제조업",,,,,,,,,,,,
동남아대양주,베트남,호치민,대연(베트남),"DAE YUN (VIETNAM) CO., LTD.","LINH TRUNG 1 SEPZONE, THU DUC DIST., HCMC, VIETNAM",10.8688897346775,106.770792924502,700000,생산법인,단독투자,대연,C. 제조업,"가죽, 가방 및 신발 제조업",,,,,,,,,,,,
동남아대양주,베트남,호치민,씨엔케이 비나,"C&K VINA CO., LTD.","LOT E1-E2, MINH HUNG-KOREA IP, CHON THANH DIST., BINH PHUOC, VIETNAM",11.4827206841819,106.617341857112,700000,생산법인,단독투자,,C. 제조업,섬유제품 제조업 (의복 제외),,,,,,,,,,,,
동남아대양주,베트남,호치민,신한베트남 박사이공지점,SHINHAN BANK VIETNAM - BAC SAIGON BRANCH,"PRIVATE HOUSE, 116 PHAN VAN HON ST., DIST. 12, HCMC, VIETNAM",10.8288833870638,106.618188936143,700000,서비스법인,단독투자,신한은행,K. 금융 및 보험업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,동아 산업,"DONG-A INDUSTRIAL VINA CO., LTD.","LOT L, LOC AN – BINH SON IP, LONG AN COMMUNE, LONG THANH DIST., DONG NAI",10.7947789334307,106.990118612859,700000,생산법인,단독투자,,C. 제조업,"전자 부품, 컴퓨터, 영상, 음향 및 기통신장비 제조업",,,,,,,,,,,,
동남아대양주,베트남,호치민,민자오,MINH GIAO GARMENT,"189 AN DUONG VUONG ST., AN LAC WARD, BINH TAN DIST., HCMC, VIETNAM",10.7247886822824,106.619696955186,700000,생산법인,단독투자,,C. 제조업,섬유제품 제조업 (의복 제외),,,,,,,,,,,,
동남아대양주,베트남,호치민,동아케미컬,"DONGAH CHEMICAL VINA CO., LTD.","LOT 308, ROAD 7A, LONG BINH IP, LONG BINH WARD, BIEN HOA CITY, DONG NAI, VIETNAM",10.9520260557804,106.877398651488,700000,생산법인,단독투자,동아화학주식회사,C. 제조업,화학 물질 및 화학제품 제조업 (의약품 제외),,,,,,,,,,,,
동남아대양주,베트남,호치민,티에이케이,"TAK TEXTILES VINA CO., LTD.","LOT I4, ROAD 4, HAI SON IP, BINH TIEN 2 HAMLET, DUC HOA HA COMMUNE, DUC HOA DIST., LONG AN",10.7966982525837,106.475783101505,700000,생산법인,단독투자,티에이케이텍스타일 주식회사,C. 제조업,화학 물질 및 화학제품 제조업 (의약품 제외),,,,,,,,,,,,
동남아대양주,베트남,호치민,동성비나프린팅(주),"DONGSUNG VINA PRINTING CO., LTD.","PLOT 225,1, ROAD 13, AMATA IP, LONG BINH WARD, BIEN HOA CITY, DONG NAI",10.950491021804,106.872121984025,700000,생산법인,단독투자,동성인쇄 주식회사,C. 제조업,인쇄 및 기록매체 복제업,,,,,,,,,,,,
동남아대양주,베트남,호치민,피코 코리아 건설,"FICO-COREA CONSTRUCTION CO., LTD.","LEVEL 6, GREEN COUNTRY BUILDING, NO. 1, ROAD 81, TAN QUY WARD, DISTRICT 7, HO CHI MINH CITY, VIETNAM",10.7397692848802,106.708011397515,700000,서비스법인,단독투자,,F. 건설업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,반석 베트남,"BAN SUK VIETNAM CO., LTD.","LOT A3-2, ROAD D8, DONG NAM IP, BINH MY COMMUNE, CU CHI DIST., HCMC, VIETNAM",10.9701907597357,106.626014768682,700000,생산법인,단독투자,반석인더스트리즈,C. 제조업,고무 및 플라스틱제품 제조업,,,,,,,,,,,,
동남아대양주,베트남,호치민,떤띠엔 플라스틱 패키징 컴퍼니,TAN TIEN PLASTIC PACKAGING JSC.,"LOT Ⅱ, ROAD 13, TAN BINH IP, TAY THANH WARD, TAN PHU DIST., HCMC, VIETNAM",10.8132788360107,106.615458557038,700000,생산법인,단독투자,동원시스템즈,C. 제조업,인쇄 및 기록매체 복제업,,,,,,,,,,,,
동남아대양주,베트남,호치민,미광,"MIKWANG INSTRUMENT & ELECTRIC VIETNAM CO., LTD.","224,37,4A, ROAD TX 22, QUARTER 7, THANH XUAN WARD, DIST. 12, HCMC, VIETNAM",10.8710212064136,106.670149537994,700000,서비스법인,단독투자,(주)미광기계,C. 제조업,기타 기계 및 장비 제조업,,,,,,,,,,,,
동남아대양주,베트남,호치민,우정푸드,"WOOJUNG FOOD CO., LTD.","NO. 3, ROAD 4, FACTORY KIZUNA 2, LOT B4-3-7, TAN KIM IP, TAN PHUOC HAMLET, TAN KIM COMMUNE, CAN GIUOC DIST., LONG AN",10.6329877204571,106.666823117558,700000,서비스법인,.,,G. 도매 및 소매업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,성지 비나 이에스,"SUNGJI VINA ES (ENERGY SAVING) CO., LTD.","SAV8-05.02, THE SUN AVENUE RESIDENTIAL AREA, 28 MAI CHI THO BLV., AN PHU WARD, THU DUC CITY, HCMC",10.7879738501412,106.729149939844,700000,생산법인,단독투자,,F. 건설업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,웰크론글로벌비나,WELCRON GLOBAL VINA,"ROAD 1, LONG THANH IP, LONG THANH DIST., DONG NAI",10.8170031657381,106.918228785874,700000,생산법인,단독투자,웰크론,C. 제조업,섬유제품 제조업 (의복 제외),,,,,,,,,,,,
동남아대양주,베트남,호치민,롯데-HPT하이테크베트남주식,"LOTTE HPT HIGH TECH VIETNAM CO., LTD.","11TH FL., PETROLAND TOWER, 12 TAN TRAO ST., TAN PHU WARD, DIST. 7, HCMC, VIETNAM",10.7297018257929,106.723293509156,700000,서비스법인,단독투자,롯데정보통신(주),J. 정보통신업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,진원베트남,"JIN WON VIETNAM CO., LTD.","ĐƯỜNG SỐ 7, KCN TRẢNG BÀNG, PHƯỜNG AN TỊNH, THỊ XÃ TRẢNG BÀNG, TỈNH TÂY NINH, VIỆT NAM",11.0172361423291,106.385765070105,700000,생산법인,단독투자,진원산업,C. 제조업,"가죽, 가방 및 신발 제조업",,,,,,,,,,,,
동남아대양주,베트남,호치민,삼성켐텍비나,SAMSUNG CHEMTECH VINA,"TANG L7, VINCOM CENTER, 72 LE THANH TON, P.BEN NGHE, Q1, HCM",10.7778410166424,106.702086655187,700000,판매법인,단독투자,삼성물산,G. 도매 및 소매업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,(주)극동유화 대표 사무소,"KUKDONG OIL & CHEMICALS CO., LTD. (REP. OFFICE)","TẦNG 2, VFC TOWER, SỐ 29, ĐƯỜNG TÔN ĐỨC THẮNG - PHƯỜNG BẾN NGHÉ - QUẬN 1 - TP HỒ CHÍ MINH.",10.7829389348095,106.704967095665,700000,연락사무소,단독투자,극동유화(주),C. 제조업,화학 물질 및 화학제품 제조업 (의약품 제외),,,,,,,,,,,,
동남아대양주,베트남,호치민,레이컴 베트남 인더스트리,"RHAYCOM VIETNAM INDUSTRIES CO., LTD.","R709, DIAMOND PLAZA, 34 LE DUAN ST., BEN NGHE WARD, DIST. 1, HCMC",10.7810502367846,106.698494699912,700000,서비스법인,.,,G. 도매 및 소매업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,캠프타운 비나 코퍼레이션,CAMPTOWN VINA,"BINH DANG QUARTER, BINH HOA WARD, THUAN AN CITY, BINH DUONG",10.9182806238654,106.724033195666,700000,생산법인,단독투자,배진산업,C. 제조업,기타 제품 제조업,,,,,,,,,,,,
동남아대양주,베트남,호치민,돌 베트남,"DOLE VIETNAM CO., LTD.","86 XUAN THUY ST., THAO DIEN WARD, THU DUC CITY, HCMC",10.803581430805,106.734385311008,700000,서비스법인,.,,G. 도매 및 소매업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,한라비나,VINA-HALLA,"MY XUAN INDUSTRIAL PARK B1 - CONAC, MY XUAN WARD, PHU MY TOWN, BA RIA - VUNG TAU PROVINCE, VIETNAM",10.6399321788917,107.062295826349,2435,생산법인,단독투자,CS WIND,C. 제조업,금속 가공제품 제조업 (기계 및 가구 제외),,,,,,,,,,,,
동남아대양주,베트남,호치민,에스엠 아이엔씨,"SM INC. CO., LTD.","7TH FL., 60 NGUYEN VAN THU ST., DA KAO WARD, DIST. 1, HCMC, VIETNAM",13.6425787606058,100.666958212905,700000,서비스법인,.,,G. 도매 및 소매업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,티엠시 엔지니어링,TMC ENGINEERING,293 DIEN BIEN PHU Q.BT,10.8006719179328,106.715201895665,700000,기타(건축 및 소방.기계.HVAC. 전기 설계 및 시공),M&A(20%),,F. 건설업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,씨제이푸드베트남,CJ FOODS VIETNAM,"MY XUAN B1-TIEN HUNG IP, MY XUAN WARD, PHU MY TOWN, BA RIA-VUNG TAU, VIETNAM",10.6476682524913,107.063490934044,700000,"생산법인, 판매법인",.,,C. 제조업,식료품 제조업,,,,,,,,,,,,
동남아대양주,베트남,호치민,한미테크,"HANMI TECH CO., LTD.","THÔN MỸ Á, PHƯỜNG NINH THỦY, THỊ XÃ NINH HOÀ, KHÁNH HÒA",21.1696752,106.058470745857,700000,생산법인,단독투자,,C. 제조업,산업용 기계 및 장비 수리업,,,,,,,,,,,,
동남아대양주,베트남,호치민,하나비나,"HANA VINA CO., LTD.","ROAD 10, SONG THAN 1 IP, DI AN CITY, BINH DUONG, VIETNAM",10.8901406,106.748878665751,700000,생산법인,단독투자,,C. 제조업,기타 제품 제조업,,,,,,,,,,,,
동남아대양주,베트남,호치민,(주)하나투어,HANATOUR VIETNAM COMPANY LIMITED,"428 TRUONG SA ST., WARD 2, PHU NHUAN DIST., HCMC",10.7956631726018,106.685127047193,700000,서비스법인,단독투자,하나투어,H. 운수 및 창고업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,삼일회계법인,PWC (VIETNAM) LIMITED,"8TH FL., SAIGON TOWER, 29 LE DUAN ST., DIST. 1, HCMC",10.782681232162,106.701118222314,700000,서비스법인,.,,"M. 전문, 과학 및 기술 서비스업",,,,,,,,,,,,,
동남아대양주,베트남,호치민,태영비나,TAE YOUNG VINA CHEMICAL,"SỐ 226C,2, ĐƯỜNG AN PHÚ 17, KHU PHỐ 1B, PHƯỜNG AN PHÚ, THÀNH PHỐ THUẬN AN, TỈNH BÌNH DƯƠNG, VIỆT NAM",10.8941842107933,106.728261005924,700000,생산법인,단독투자,신림산업,C. 제조업,섬유제품 제조업 (의복 제외),,,,,,,,,,,,
동남아대양주,베트남,호치민,락앤락 롱지앙지점,LOCK & LOCK LONG GIANG,"LOT 80, 81, 87, 88, 89A, 90A, 91A, 92A, LONG GIANG IP, TAN LAP 1 COMMUNE, TAN PHUOC DIST., TIEN GIANG",10.4749226512716,106.304671213925,700000,생산법인,.,(주)락앤락,C. 제조업,기타 기계 및 장비 제조업,,,,,,,,,,,,
동남아대양주,베트남,호치민,지니어스 이노베이션,GENIUS INNOVATION COMPANY LIMITED,"ROOM P07.5, 7TH FLOOR, 92A NGUYEN HUU CANH, WARD 22, BINH THANH DISTRICT, HO CHI MINH CITY, VIETNAM",10.7953396103968,106.718235084601,700000,서비스법인,단독투자,,J. 정보통신업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,99비나,"99 VINA CO., LTD.","LÔ ĐẤT SỐ 23B, ĐƯỜNG B, KHU CÔNG NGHIỆP TRONG KHU CHẾ XUẤT LINH TRUNG II, PHƯỜNG BÌNH CHIỂU, THÀNH PHỐ THỦ ĐỨC, THÀNH PHỐ HỒ CHÍ MINH, VIỆT NAM",,,700000,생산법인,단독투자,,C. 제조업,인쇄 및 기록매체 복제업,,,,,,,,,,,,
동남아대양주,베트남,호치민,싸오쌍 에폭시공사,"SAO SANG TECHNOLOGY CO., LTD.","NO. 0.10 LOT A (AG10), THE EASTERN APARTMENT, 299 LIEN PHUONG ST., PHU HUU WARD, THU DUC CITY, HCMC",10.8051703028135,106.797017753701,700000,서비스법인,.,,F. 건설업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,(주)에스앤피네트웍스,S&P NETWORKS JSC.,"163 ROAD 30, TAN QUY DONG RESIDENTIAL AREA, TAN PHONG WARD, DIST. 7, HCMC",10.740092032042,106.695595913389,700000,서비스법인,.,,"M. 전문, 과학 및 기술 서비스업",,,,,,,,,,,,,
동남아대양주,베트남,호치민,야베스,"JABES CO., LTD.","115-115A VO VAN TAN ST., WARD 6, DIST. 3, HCMC, VIETNAM",10.7755985855464,106.689921300273,700000,서비스법인,합작투자,,F. 건설업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,보성비나,"BU SUNG VINA CO., LTD.","LOT E7-2, MINH HUNG-KOREA IP, MINH HUNG COMMUNE, CHON THANH DIST., BINH PHUOC, VIETNAM",11.0881354763169,106.772757926966,700000,생산법인,단독투자,,C. 제조업,고무 및 플라스틱제품 제조업,,,,,,,,,,,,
동남아대양주,베트남,호치민,법무법인(유) 세종 베트남 법인,SHIN & KIM (VIETNAM) LIMITED LIABILITY LAW COMPANY,"UNIT 911, 9TH FL., DIAMOND PLAZA BLD., 34 LE DUAN ST., BEN NGHE WARD, DIST. 1, HCMC, VIETNAM",10.7805230930601,106.698408800275,700000,서비스법인,단독투자,법무법인 세종,"M. 전문, 과학 및 기술 서비스업",,,,,,,,,,,,,
동남아대양주,베트남,호치민,쿨텍스 베트남,COOLTEX VIETNAM,"LÔ C, ĐƯỜNG N11, KHU CÔNG NGHIỆP MINH HƯNG III, XÃ MINH HƯNG, HUYỆN CHƠN THÀNH, TỈNH BÌNH PHƯỚC, VIỆT NAM",10.79446598498,106.731105944533,700000,판매법인,.,쿨텍스,G. 도매 및 소매업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,프리비나 유한 회사,"PRIVINA CO., LTD.","36 HOANG ANH ST., TAN KHANH WARD, TAN AN CITY, LONG AN, VIETNAM",10.5063909800195,106.383897738844,700000,생산법인,단독투자,,C. 제조업,기타 제품 제조업,,,,,,,,,,,,
동남아대양주,베트남,호치민,케이브이베터리,"K&V BATTERY CO., LTD.","ROAD NA5, MY PHUOC 3 IP, BEN CAT TOWN, BINH DUONG",11.1329010242341,106.630658069119,700000,생산법인,단독투자,,C. 제조업,"전자 부품, 컴퓨터, 영상, 음향 및 기통신장비 제조업",,,,,,,,,,,,
동남아대양주,베트남,호치민,윤창 GST,YOUNCHANG GST,"ROAD NO. 10, HO NAI IP, HO NAI 3 COMMUNE, TRANG BOM DIST., DONG NAI",10.9365520329002,106.940877469626,700000,생산법인,.,,C. 제조업,"전자 부품, 컴퓨터, 영상, 음향 및 기통신장비 제조업",,,,,,,,,,,,
동남아대양주,베트남,호치민,동북엔지니어링,"DB UNION ENGINEERING CO., LTD.","92,4 TRUONG SA ST., WARD 17, BINH THANH DIST., HCMC, VIETNAM",10.7935103665942,106.701958487183,700000,서비스법인,단독투자,,F. 건설업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,주성 로지스틱스,"JOOSUNG LOGISTICS VIETNAM CO., LTD.","11TH FLOOR, SO 1 DINH LE PHUONG 12, QUAN 4 HCM CITY, VIETNAM",10.7637175890773,106.705879884376,700000,해외지사,단독투자,,H. 운수 및 창고업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,드림볼츠 인터네셔널,"DREAMVOLTS INTERNATIONAL CO., LTD.","16,7 PHAN NGU ST., DAKAO WARD, DIST. 1, HCMC, VIETNAM",10.7904960471751,106.696501507671,700000,서비스법인,단독투자,드림볼츠코리아,G. 도매 및 소매업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,신한 뱅크 동사이공 지점,SHINHAN BANK VIETNAM - DONG SAIGON BRANCH,"GF, LD 01-03 & LD 01-04, LEXINGTON BLD., 67 MAI CHI THO ST., AN PHU WARD, DIST. 2, HCMC, VIETNAM",10.7988707529234,106.752067838357,700000,서비스법인,단독투자,신한은행,K. 금융 및 보험업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,아라클럽,"ARACLUB CO., LTD.",68 NGUYEN HUE Q1 HC<,10.7747761021265,106.703540650307,700000,판매법인,단독투자,,G. 도매 및 소매업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,(주)두웰비나,DOWELL VINA COMPANY LIMITED,"270AHOVANTANG, PHULOIHAMLET, TANPHUTRUNGVILLAGE, CUCHIDISTRICT, HOCHIMINHCITY, VIETNAM",10.9687940969887,106.559072308594,700000,생산법인,단독투자,두웰플러스,C. 제조업,"가죽, 가방 및 신발 제조업",,,,,,,,,,,,
동남아대양주,베트남,호치민,한텍,"HAN TECH CO., LTD.","18,60 TANG NHON PHU ST., QUARTER 4, PHUOC LONG B WARD, DIST. 9, HCMC, VIETNAM",10.807523587877,106.61373876567,700000,서비스법인,.,한텍,F. 건설업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,비엠오 비나,"BMO VINA CO., LTD.","200,31 NGUYEN HUU TIEN ST., TAY THANH WARD, TAN PHU DIST., HCMC, VIETNAM",10.7953752203547,106.689305138686,700000,판매법인,단독투자,,G. 도매 및 소매업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,블루테크비나,BLUETECH VINA,"AGTEX LONG BINH IP, LONG BINH WARD, BIEN HOA CITY, DONG NAI, VIETNAM",10.9300521869762,106.883048185066,700000,생산법인,단독투자,,C. 제조업,고무 및 플라스틱제품 제조업,,,,,,,,,,,,
동남아대양주,베트남,호치민,누리플렉스베트남,"NURI FLEX VIET NAM CO., LTD.","107 HOA LAN ST., WARD 2, PHU NHUAN DIST., HCMC",10.7878330677687,106.728910583887,700000,서비스법인,단독투자,(주)누리플렉스,"M. 전문, 과학 및 기술 서비스업",,,,,,,,,,,,,
동남아대양주,베트남,호치민,에스 지 비나,"SG VINA CO., LTD.","DONG XOAI 1 IP, DONG XOAI CITY, BINH PHUOC",11.5163967128498,106.837363718351,700000,생산법인,.,,C. 제조업,목재 및 나무제품 제조업 (가구 제외),,,,,,,,,,,,
동남아대양주,베트남,호치민,제이씨 인터,"JC INT'L VINA CO., LTD.","ROAD 24, HOA LAN QUARTER, THUAN GIAO WARD, THUAN AN CITY, BINH DUONG",10.9519629585885,106.723762318141,700000,생산법인,.,,C. 제조업,섬유제품 제조업 (의복 제외),,,,,,,,,,,,
동남아대양주,베트남,호치민,그랜드 리얼 에스테이트,GRAND REAL ESTATE,"SE6-2, GRANDVIEW APT., PHU MY HUNG, TAN PHONG WARD, DIST. 7, HCMC",10.7222658770254,106.710642896274,700000,서비스법인,단독투자,,L. 부동산업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,블루스타 아시아 (단체급식),"BLUESTAR ASIA CO., LTD.","111 VO OANH ST., WARD 25, BINH THANH DIST., HCMC",10.8043199471442,106.715245197071,700000,서비스법인,단독투자,,I. 숙박 및 음식점업,,,,,,,,,,,,,
동남아대양주,베트남,호치민,노사푸드 주식회사,NOSAFOOD JOINT STOCKS COMPANY,"E4,20 NGUYEN HUU TRI ST., TAN TUC TOWN, BINH CHANH DIST., HCMC",10.6947430619843,106.585893924367,700000,생산법인,단독투자,,C. 제조업,식료품 제조업,,,,,,,,,,,,
동남아대양주,베트남,호치민,(주)한림상사,"H&L APPAREL (VIETNAM) CO., LTD.","LOT D-11-CN, MY PHUOC 2 IP, BEN CAT TOWN, BINH DUONG, VIETNAM",11.1349529427232,106.618242082044,700000,생산법인,단독투자,한림상사,C. 제조업,섬유제품 제조업 (의복 제외),,,,,,,,,,,,
동남아대양주,베트남,호치민,지피앤씨테크 비나,GPNCTECH VINA,"NHÀ XƯỞNG SỐ 3, ĐƯỜNG TIÊN PHONG 14, KHU CÔNG NGHIỆP MAPLETR, PHƯỜNG HOÀ PHÚ, THÀNH PHỐ THỦ DẦU MỘT, BÌNH DƯƠNG",11.067162820143,106.671199082043,700000,생산법인,단독투자,,C. 제조업,전기장비 제조업,,,,,,,,,,,,
동남아대양주,베트남,호치민,에스와이 비나,SY VINA JSC.,"NHON TRACH 2 IP, HIEP PHUOC TOWN, NHON TRACH DIST., DONG NAI",10.7219026232657,106.930864997379,700000,생산법인,단독투자,영텍스타일,C. 제조업,"가죽, 가방 및 신발 제조업",,,,,,,,,,,,
동남아대양주,베트남,호치민,중소기업중앙회 베트남사무소,VIETNAM OFFICE OF KOREA FEDERATION OF SMES,"1060 Đ. NGUYỄN VĂN LINH, P. PHÚ THUẬN, QUẬN 7, THÀNH PHỐ HỒ CHÍ MINH","10.730048839476154,",106.702291062721,700000,해외지사,.,중소기업중앙회,"O. 공공 행정, 국방 및 사회보장 행정",,,,,,,,,,,,,
동남아대양주,베트남,호치민,대창비나,"DAE CHANG VINA TRADING PRODUCTION CO., LTD.","NO. 1486 PROVINCIAL ROAD 8, HAMLET 12, TAN THANH DONG COMMUNE, CU CHI DIST., HCMC",10.9806133676011,106.592566523793,700000,생산법인,단독투자,,C. 제조업,"의복, 의복 액세서리 및 모피제품 제조업",,,,,,,,,,,,
동남아대양주,베트남,호치민,지르텍,"ZIRTEC CO., LTD.","LÔ 54, ĐƯỜNG Đ.02, KCN CHÂU ĐỨC, THÔN HỮU PHƯỚC, XÃ SUỐI NGHỆ, HUYỆN CHÂU ĐỨC, TỈNH BÀ RỊA - VŨNG TÀU, VIỆT NAM",10.9387333497539,106.895587454347,700000,생산법인,.,,C. 제조업,화학 물질 및 화학제품 제조업 (의약품 제외),,,,,,,,,,,,
